date,total,domestic,overseas,death,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
2023-05-15,7173,7135,38,6,1427,271,231,332,215,182,115,65,2216,291,306,286,209,224,250,328,193
2023-05-16,23670,23637,33,13,6195,1265,786,1459,569,773,361,204,6806,550,560,815,687,692,657,1102,169
2023-05-17,26127,26088,39,11,6043,1299,967,1394,842,719,421,153,7327,735,827,968,861,846,1040,1272,398
2023-05-18,21783,21753,30,18,5061,1127,816,1172,618,635,376,141,5919,617,704,864,723,680,829,1127,360
2023-05-19,19576,19526,50,13,4632,977,700,1146,511,637,329,135,5370,550,624,780,602,618,732,923,284
2023-05-20,18098,18079,19,5,4370,953,691,992,488,488,259,143,5028,543,568,686,557,553,598,866,304
2023-05-21,16802,16764,38,5,4194,828,516,1034,486,517,252,125,4591,355,555,637,548,582,576,692,294
2023-05-22,6794,6772,22,12,1269,316,328,328,206,237,96,49,2011,249,257,281,176,222,277,290,184
2023-05-23,21376,21333,43,15,5361,1324,870,1200,491,639,424,158,5712,542,530,789,613,703,649,1165,187
2023-05-24,22950,22910,40,17,5309,1352,886,1154,675,652,480,153,6117,676,736,830,685,800,893,1150,389
2023-05-25,19070,19046,24,17,4432,1140,816,1000,514,565,401,131,5001,513,579,764,571,630,737,950,313
2023-05-26,17925,17897,28,15,4213,1196,731,1014,487,469,360,126,4648,532,574,606,508,541,692,909,306
2023-05-27,17792,17755,37,3,4078,1235,779,941,461,460,369,100,4474,494,609,669,555,499,668,1066,311
2023-05-28,11724,11701,23,2,2373,580,641,740,416,338,225,38,3010,296,434,405,336,399,543,650,289
2023-05-29,6863,6844,19,3,1393,363,251,362,198,227,123,86,1886,239,220,222,210,222,262,390,193
2023-05-30,13517,13498,19,7,3321,1040,409,815,296,409,282,120,3565,267,306,439,399,356,413,859,207
2023-05-31,24405,24357,48,17,5984,1667,996,1240,583,701,498,227,6583,619,690,752,654,557,923,1424,282
2023-06-01,24598,24565,33,18,5568,1661,954,1389,635,635,502,190,6544,660,749,814,762,685,994,1444,403
2023-06-02,19718,19690,28,11,4710,1452,991,1039,553,629,385,164,4706,501,530,593,609,562,850,1086,346
2023-06-03,18736,18712,24,9,4149,1343,990,947,565,490,426,162,4776,459,519,591,528,546,796,1116,323
2023-06-04,16171,16155,16,1,3748,1219,658,878,497,438,386,127,4047,334,422,506,516,455,573,993,365
2023-06-05,6945,6929,16,2,1175,388,302,334,267,169,148,54,1930,220,259,220,169,228,367,468,237
2023-06-06,19506,19487,19,4,4734,1923,835,1023,499,578,423,144,4693,386,374,529,480,591,626,1426,231
2023-06-07,15154,15133,21,4,2785,924,810,791,548,394,369,78,3876,443,437,481,417,475,753,1068,494
2023-06-08,20448,20428,20,20,4865,1789,853,1080,563,591,493,179,4979,450,454,659,573,524,744,1382,260
2023-06-09,21211,21190,21,20,4671,1754,912,1009,707,510,512,172,5181,532,549,676,584,647,944,1384,454
2023-06-10,17764,17744,20,5,3861,1494,956,829,592,437,419,99,4337,412,437,553,494,497,740,1140,454
2023-06-11,16001,15980,21,8,3506,1344,725,929,526,409,450,123,3842,324,331,478,476,477,694,962,395
2023-06-12,4977,4963,14,4,866,231,177,269,149,104,113,30,1315,93,206,209,121,134,264,347,336
2023-06-13,20804,20785,19,14,4758,2122,903,1095,589,505,534,151,5133,445,401,624,557,622,658,1447,251
2023-06-14,20709,20692,17,13,4207,1762,942,1046,727,491,545,144,5129,488,541,631,613,566,914,1332,623
2023-06-15,17418,17396,22,16,3720,1498,776,884,654,393,442,133,4158,450,402,656,489,485,719,1101,450
2023-06-16,16485,16473,12,11,3548,1551,714,814,549,396,426,147,3913,389,356,574,490,472,645,1053,445
2023-06-17,16747,16730,17,4,3463,1576,810,897,614,387,455,135,3804,396,409,544,499,484,650,1113,499
2023-06-18,15316,15299,17,3,3212,1419,642,779,557,338,405,116,3687,299,402,550,444,499,626,933,402
2023-06-19,6375,6365,10,4,1047,407,319,337,193,152,163,53,1641,171,213,266,166,183,347,491,219
2023-06-20,19734,19719,15,4,4454,1996,896,1049,557,569,479,185,4657,404,416,661,536,599,738,1312,219
2023-06-21,20961,20945,16,13,4267,1868,957,1074,716,503,558,156,4906,505,483,745,572,698,958,1381,609
2023-06-22,17131,17098,33,14,3466,1544,875,903,587,456,401,117,4083,379,400,627,496,487,786,1107,412
2023-06-23,16246,16232,14,10,3510,1547,901,841,599,406,402,99,3676,376,347,537,450,465,716,1015,353
2023-06-24,16413,16396,17,6,3440,1549,813,864,447,422,402,118,3816,370,391,569,458,509,723,1074,440
2023-06-25,16062,16054,8,5,3334,1403,780,903,613,414,391,113,3920,306,294,542,496,496,678,963,412
2023-06-26,6592,6577,15,4,1141,384,301,423,205,137,130,44,1741,189,215,213,196,194,311,441,316
2023-06-27,20847,20835,12,10,4867,2080,995,1161,539,554,505,144,4979,439,398,652,514,607,746,1450,212
2023-06-28,21533,21512,21,13,4615,1923,874,1127,712,552,523,118,5097,551,541,670,587,660,929,1482,560
2023-06-29,19297,19285,12,11,4088,1774,971,1010,601,483,461,113,4533,521,479,619,520,567,813,1355,382
2023-06-30,18877,18856,21,11,3838,1810,992,1012,582,488,487,108,4346,510,444,555,537,627,859,1307,369
2023-07-01,18882,18862,20,3,3836,1898,991,945,612,493,479,79,4195,511,494,519,540,715,774,1328,464
2023-07-02,17590,17578,12,2,3479,1678,828,913,655,452,500,101,4063,374,358,507,540,674,812,1202,447
2023-07-03,7513,7507,6,3,1129,516,297,439,219,210,169,43,1916,294,283,257,198,274,333,624,309
2023-07-04,25660,25647,13,3,5575,2892,995,1233,709,726,701,161,5981,666,464,721,712,937,995,1929,260
2023-07-05,27434,27425,9,11,5328,2741,999,1240,898,742,749,149,6218,792,738,894,804,917,1320,2173,729
2023-07-06,24356,24336,20,12,4846,2318,1208,1149,752,655,684,154,5469,707,680,828,688,807,1055,1786,567
2023-07-07,24767,24753,14,7,5170,2397,1278,1109,769,696,585,132,5737,648,604,788,669,844,1091,1768,476
2023-07-08,25672,25654,18,3,5092,2495,1283,1249,850,706,698,150,5818,733,621,804,773,829,1081,1877,605
2023-07-09,22566,22550,16,2,4442,1948,1093,1053,827,593,640,133,5281,523,570,726,695,895,1020,1457,663
2023-07-10,9255,9249,6,2,1375,681,491,453,280,292,213,65,2287,368,342,300,288,356,497,681,282
2023-07-11,31224,31212,12,4,6511,3350,1278,1370,955,1096,949,220,7008,764,601,936,1044,1155,1308,2305,370
2023-07-12,34118,34105,13,10,6413,3277,1549,1472,1250,971,1010,239,7127,972,1003,1132,1071,1246,1740,2761,879
2023-07-13,29347,29335,12,13,5484,2745,1532,1182,985,902,800,201,6573,787,771,1023,971,1119,1437,2192,641
2023-07-14,29556,29533,23,4,5489,2802,1548,1196,985,948,828,201,6344,823,944,1012,887,1109,1502,2272,665
2023-07-15,30870,30860,10,5,5701,2995,1565,1317,1017,880,872,197,6703,757,809,1080,943,1267,1605,2396,764
2023-07-16,28420,28407,13,5,4950,2822,1502,1266,1126,809,756,186,6298,572,745,948,949,1244,1388,2162,696
2023-07-17,12114,12112,2,4,1779,734,699,633,386,299,327,100,2835,307,413,447,355,543,698,987,572
2023-07-18,41993,41972,21,3,8377,4416,1675,1762,1143,1476,1154,301,9459,1074,981,1357,1332,1815,1906,3326,435
2023-07-19,47028,47018,10,6,8204,4271,2288,1959,1767,1406,1366,379,10126,1283,1351,1567,1445,1974,2678,3744,1218
2023-07-20,40856,40838,18,10,7471,3934,2372,1793,1520,1278,1126,240,8746,1147,1077,1448,1348,1777,1851,2872,852
2023-07-21,40897,40883,14,14,7719,3630,2155,1702,1396,1267,1242,235,8740,1032,1137,1395,1270,1825,2259,3046,845
2023-07-22,42497,42480,17,7,7731,3899,2097,1828,1600,1326,1248,225,9068,1008,1131,1413,1382,1913,2477,3227,922
2023-07-23,41573,41563,10,7,7904,3941,2183,1692,1605,1255,1211,263,8971,838,1127,1530,1493,1675,2088,2903,894
2023-07-24,16778,16765,13,7,2235,948,1438,720,613,408,446,100,3740,518,612,647,458,871,1097,1311,614
2023-07-25,50813,50803,10,9,10222,5575,2144,2300,1419,1670,1408,349,11184,1298,933,1633,1647,2136,2172,4233,488
2023-07-26,57216,57200,16,18,10169,5165,2941,2430,2192,1738,1642,335,12123,1577,1703,1945,1803,2451,3341,4407,1251
2023-07-27,51239,51227,12,23,9207,4648,2790,2190,1761,1677,1510,327,11288,1288,1322,1837,1782,2117,2799,3809,887
2023-07-28,48069,48059,10,16,8887,4612,2294,2145,1555,1489,1241,308,10475,1273,1304,1839,1563,2022,2659,3516,886
2023-07-29,48196,48190,6,6,8755,4386,2606,2056,1555,1569,1287,299,10574,1199,1347,1921,1700,2008,2365,3644,923
2023-07-30,44749,44744,5,14,8062,3871,2415,1777,1753,1486,1274,363,9805,914,1158,1645,1739,1870,2381,3380,855
2023-07-31,18379,18373,6,10,2624,1180,1235,1027,540,484,376,145,4300,687,760,719,650,794,961,1271,625
2023-08-01,56096,56086,10,9,11888,5558,1757,2594,1607,2256,1240,449,12879,1339,1224,1923,2020,2472,2368,4042,480
2023-08-02,64148,64142,6,17,11939,5354,3297,2765,2271,2029,1482,508,14472,1720,1941,2522,2320,2555,3323,4522,1126
2023-08-03,55453,55446,7,18,9998,4450,3420,2711,1911,1837,1274,474,12218,1464,1660,2372,2035,2206,2732,3832,859
2023-08-04,54713,54703,10,17,10403,4623,2780,2436,1871,1795,1134,434,12291,1432,1491,2274,2077,2200,2904,3798,770
2023-08-05,53111,53100,11,12,9621,4353,2985,2658,1815,1707,1151,420,11968,1368,1602,2142,2041,2137,2532,3841,768
2023-08-06,48885,48874,11,14,8594,3781,2767,2380,1762,1717,1212,345,11177,1070,1478,2124,2034,2006,2450,3332,655
2023-08-07,20241,20234,7,11,2996,1164,1256,995,809,594,371,135,4778,742,785,883,872,770,1245,1354,490
2023-08-08,61377,61372,5,18,12332,5112,2909,3370,1865,2231,1442,520,14670,1462,1349,2285,2387,2407,2445,4180,411
2023-08-09,65696,65681,15,23,12075,4935,2857,3327,2086,2100,1466,559,15547,1755,2140,2911,2982,2444,3280,4290,939
2023-08-10,55874,55865,9,25,10305,3684,2668,3113,2026,1795,1182,460,13068,1533,1758,2539,2768,2112,2828,3366,667
2023-08-11,49335,49319,16,28,9235,2902,2781,2847,1796,1571,764,386,12051,1318,1550,2178,2358,1758,2348,2855,636
2023-08-12,47840,47831,9,17,8558,3422,2212,2493,1590,1604,1129,354,11497,1221,1399,2195,2310,1854,2225,3218,559
2023-08-13,45729,45718,11,14,8166,3095,1846,2391,1684,1503,1040,327,11321,1101,1314,2085,2223,1732,2509,2811,579
2023-08-14,17226,17222,4,20,2729,676,1193,945,557,395,268,105,4506,647,778,767,782,660,908,935,371
2023-08-15,47110,47095,15,6,9375,3107,2266,3025,1333,1640,804,392,12130,1257,1114,1887,2058,1671,1708,2888,454
2023-08-16,36961,36953,8,16,5875,1821,2216,2047,1430,1142,724,304,9317,1239,1356,1853,1769,1252,2136,2047,427
2023-08-17,49848,49835,13,21,10124,3073,2057,3288,1481,1790,964,425,12981,1343,1314,2044,2189,1678,2032,2743,319
2023-08-18,50920,50910,10,22,9492,2765,2158,3133,1827,1726,982,392,12959,1563,1687,2169,2441,1631,2606,2834,555
2023-08-19,44053,44052,1,21,8354,2390,1981,2626,1382,1360,699,404,12063,1264,1389,1987,1853,1447,2150,2301,403
2023-08-20,38974,38969,5,22,7327,2051,1620,2498,1338,1261,723,335,10349,1018,1213,1734,1861,1359,1879,2002,405
2023-08-21,14564,14554,10,20,2329,544,733,982,495,396,229,130,4084,688,590,601,527,531,829,661,213
2023-08-22,47384,47372,12,22,9672,2717,1604,3093,1269,1524,957,459,13485,1283,1092,2012,1948,1525,1829,2685,226
2023-08-23,48161,48152,9,14,8823,2441,2251,2945,1577,1570,995,441,11946,1694,1890,2084,2153,1680,2649,2542,480
2023-08-24,40815,40807,8,17,7179,1942,2508,2506,1299,1250,893,369,10400,1383,1423,1828,1698,1385,2236,2121,393
2023-08-25,37504,37500,4,24,6872,1946,1534,2469,1189,1203,761,333,9787,1273,1221,1582,1586,1276,1911,2192,367
2023-08-26,36886,36879,7,13,6730,1738,2053,2470,1157,1055,737,310,9901,1265,1274,1661,1408,1227,1606,1933,358
2023-08-27,32967,32960,7,23,6012,1543,1903,1913,1073,1046,643,279,8592,1017,1056,1580,1426,1055,1534,1923,371
2023-08-28,13149,13148,1,12,1905,522,465,1067,443,410,223,120,3802,537,677,569,410,497,778,534,190
2023-08-29,42998,42992,6,21,8485,2109,2215,2792,1109,1453,855,386,11954,1199,1227,1881,1607,1387,1798,2310,231
2023-08-30,42586,42576,10,24,7470,1778,2219,2726,1436,1248,864,316,11135,1524,1705,2006,1667,1402,2468,2218,403
2023-08-31,50464,50453,11,76,8683,2179,2465,3234,1617,1427,1064,420,13652,1726,2137,2343,1981,1611,2686,2668,570
